feature,family,cluster,target,horizon,n,base_rate,auc,auc_oriented,pr_auc,pearson,spearman,top_bottom_spread,top_lift,bottom_lift,monotonic_steps,temporal_stable,temporal_min_abs_auc_edge,regime_support_count,direction,incremental_brier_improvement,cluster_rank,research_score
atr_pct_288b,Volatility,volatility,fast_1atr_touch,4H,4181,0.9995216455393446,0.7979181622397703,0.7979181622397703,0.9998877292583581,0.01698359330510268,0.02256621032424682,0.0011947431302270495,0.00047835446065536136,-0.0007163886695716881,0,True,0.08512931034482762,2,higher_increases_target,9.142000528976671e-07,31.0,97.712
stoch_k_14b,Momentum,momentum,fast_1atr_touch,4H,4181,0.9995216455393446,0.20208183776022973,0.7979181622397703,0.999117814162968,-0.02246376206101143,-0.022566211710878914,-0.0011961722488038617,-0.0007178177881485004,0.00047835446065536136,-1,True,0.2895114942528736,2,lower_increases_target,9.155656718258824e-07,27.0,97.712
ema_dist_96b,Trend,trend,max_abs_excursion_ge_1_5_atr,4H,4181,0.9944989237024635,0.25256707865403516,0.7474329213459648,0.9859762648439502,-0.0942313681305703,-0.06339778885455939,-0.013163611211149395,-0.012441507434520882,0.0007221037766285132,-1,True,0.17406069364161852,4,lower_increases_target,9.04697977754448e-05,6.0,97.708
keltner_width_96b,Volatility,volatility,path_inside_70,8H,4181,0.05285816790241569,0.6662496000731295,0.6662496000731295,0.09240769121997505,0.12233893244257166,0.1288590149039687,0.08375206507634352,0.04762030099710584,-0.03613176407923767,4,True,0.17099571711661798,5,higher_increases_target,0.0010081784996854304,24.0,97.707
keltner_width_96b,Volatility,volatility,range_breached,8H,4181,0.9471418320975843,0.3337503999268705,0.6662496000731295,0.9210460473133597,-0.12233893244257167,-0.1288590149039687,-0.08375206507634347,-0.04762030099710579,0.03613176407923768,-4,True,0.17099571711661804,5,lower_increases_target,0.0010081784996854304,24.0,97.707
keltner_width_96b,Volatility,volatility,range_held,8H,4181,0.05285816790241569,0.6662496000731295,0.6662496000731295,0.09240769121997505,0.12233893244257166,0.1288590149039687,0.08375206507634352,0.04762030099710584,-0.03613176407923767,4,True,0.17099571711661798,5,higher_increases_target,0.0010081784996854304,24.0,97.707
rv_slope_288b,Volatility,volatility,upside_breakout_occurred,12H,4206,0.6535901093675701,0.40751775213448804,0.592482247865512,0.5944834309847263,-0.12833179624986896,-0.15243928036335652,-0.21197194833658606,-0.1339706087730398,0.07800133956354627,-2,True,0.03807669882826459,5,lower_increases_target,0.007369732302712956,27.0,97.694
volume_z_12b,Volume,volume,downside_breakdown_occurred,1H,4206,0.6552543984783642,0.579040838796857,0.579040838796857,0.7178142338374929,0.131807082051837,0.13013571876298613,0.15885963153241955,0.10455535181890097,-0.05430427971351859,2,True,0.06382135306553915,6,higher_increases_target,0.004435346442873245,2.0,97.694
atr_12b,Volatility,volatility,max_abs_excursion_ge_1_5_atr,2H,4206,0.9679029957203994,0.3051911897158765,0.6948088102841234,0.9428878291452333,-0.1437345447325572,-0.1189453377022122,-0.06303292370523716,-0.04162475553014966,0.021408168175087505,-4,True,0.19913977774802516,6,lower_increases_target,0.000641925348487591,4.0,97.684
atr_pct_96b,Volatility,volatility,realized_over_range_width_ge_1,4H,4181,0.8552977756517579,0.3758851480022926,0.6241148519977073,0.8106422360424642,-0.13557684617063798,-0.1512553218465194,-0.1484153933220147,-0.07898198617807373,0.06943340714394097,-4,True,0.09902766135792118,4,lower_increases_target,0.003206371681082884,27.0,97.665
rolling_high_dist_24b,Price Structure,price_structure,fast_1atr_touch,2H,4206,0.9940561103185925,0.7092465917244678,0.7092465917244678,0.9969807029792334,0.0712860659307924,0.05571727253340576,0.01306130864455568,0.0035657683972220022,-0.009495540247333678,3,True,0.1645176695319962,5,higher_increases_target,4.8836621469897264e-05,2.0,97.644
rv_slope_48b,Volatility,volatility,realized_over_range_width_ge_1,2H,4206,0.8609129814550642,0.37804922378244665,0.6219507762175533,0.8037461037886934,-0.13863536062363038,-0.1461834244573191,-0.1523070883265878,-0.10348135244198453,0.04882573588460326,-4,True,0.10227921753409008,6,lower_increases_target,0.003345034382477158,20.0,97.621
rolling_low_dist_96b,Price Structure,price_structure,realized_over_range_width_ge_1,4H,4181,0.8552977756517579,0.3779343927376264,0.6220656072623736,0.8023717701125878,-0.16080573869015097,-0.14875796458810067,-0.15201391389846397,-0.09094370866611201,0.06107020523235196,-4,True,0.0916477962242434,5,lower_increases_target,0.003282704316695126,6.0,97.615
rv_12b,Volatility,volatility,upside_breakout_occurred,4H,4181,0.62281750777326,0.40740307823581495,0.5925969217641851,0.5568215516818795,-0.1433830782025221,-0.15546883850920395,-0.21086644601075843,-0.11803281877804461,0.09283362723271382,-4,True,0.0717189567421509,4,lower_increases_target,0.0064652848204224955,15.0,97.606
atr_96b,Volatility,volatility,realized_over_range_width_ge_1,4H,4181,0.8552977756517579,0.3715065542551815,0.6284934457448186,0.8105185780378831,-0.1369898043915128,-0.1565913928584353,-0.1388517318058914,-0.07419729718285839,0.064654434623033,-4,True,0.08935875943000837,5,lower_increases_target,0.004049922686762783,25.0,97.584
atr_96b,Volatility,volatility,upside_breakout_occurred,4H,4181,0.62281750777326,0.4033512171411818,0.5966487828588183,0.5551340604092324,-0.15668790202348692,-0.16227185281254589,-0.20249324026913162,-0.1096596130364178,0.09283362723271382,-4,True,0.08861868073266349,4,lower_increases_target,0.0066345273398167315,11.0,97.579
rolling_vwap_z_24b,Price Structure,price_structure,up_excursion_ge_1_0_atr,1H,4206,0.64075130765573,0.5890775009239603,0.5890775009239603,0.7152779252369976,0.15370616918011704,0.1480474761927969,0.21705440587921287,0.1190584426415352,-0.09799596323767767,4,True,0.05961515307406884,6,higher_increases_target,0.005534766985198614,9.0,97.521
atr_slope_6b,Volatility,volatility,upside_breakout_occurred,1H,4205,0.6378121284185494,0.5731793092541263,0.5731793092541263,0.7127771865843614,0.11781367894257305,0.12184068474274509,0.16884661117717004,0.11486325802615927,-0.05398335315101077,2,True,0.060909296963198356,6,higher_increases_target,0.004421723204586447,2.0,97.521
atr_slope_96b,Volatility,volatility,downside_breakdown_occurred,2H,4206,0.6314788397527342,0.4288799553050913,0.5711200446949087,0.5736938715709693,-0.11701696519240556,-0.11884838162972135,-0.17276683961238315,-0.10115779337936914,0.071609046233014,-2,True,0.043632445141065845,6,lower_increases_target,0.0041282436182775994,1.0,97.501
rolling_high_dist_24b,Price Structure,price_structure,downside_breakdown_occurred,1H,4206,0.6552543984783642,0.5698389720234223,0.5698389720234223,0.7234764460112266,0.09332218699673532,0.11498543004606554,0.17430329801926792,0.10812253374517922,-0.0661807642740887,4,True,0.05958539448775735,6,higher_increases_target,0.004560409485349831,3.0,97.398
bollinger_bandwidth_48b,Volatility,volatility,realized_over_range_width_ge_1,1H,4206,0.8699476937708036,0.37626837833935306,0.623731621660647,0.8183095881703663,-0.16143893627982567,-0.14417067765518496,-0.1463490754418023,-0.09586921576842544,0.05047985967337687,-4,True,0.11226604278074864,6,lower_increases_target,0.002824451817888679,15.0,97.381
bollinger_bandwidth_20b,Volatility,volatility,max_abs_excursion_ge_1_5_atr,2H,4206,0.9679029957203994,0.3150468080460711,0.6849531919539289,0.9395481683404404,-0.1801279717867971,-0.1129277390770033,-0.06303433589127294,-0.04281381617224245,0.020220519719030494,-2,True,0.1590101021502342,6,lower_increases_target,0.000806578017452049,7.0,97.36
atr_6b,Volatility,volatility,upside_breakout_occurred,4H,4181,0.62281750777326,0.4070381696565549,0.5929618303434451,0.5580879741301736,-0.14255354476127005,-0.15608155673723936,-0.20727792926434696,-0.11444430203163314,0.09283362723271382,-4,True,0.0764146880780413,4,lower_increases_target,0.006035606480844946,14.0,97.32
stoch_k_6b,Momentum,momentum,up_excursion_ge_1_0_atr,24H,4205,0.9357907253269917,0.6265979575509436,0.6265979575509436,0.9591312527000113,0.10784540051969901,0.10749935735842249,0.07966706302021398,0.030915576694411362,-0.04875148632580262,4,True,0.11565141990028183,6,higher_increases_target,0.0010015913778188626,2.0,97.302
volume_z_288b,Volume,volume,upside_breakout_occurred,24H,4206,0.68188302425107,0.4191644620397646,0.5808355379602355,0.6250884696705599,-0.11694688623099288,-0.1304191393881755,-0.1513397408921061,-0.10994485540445875,0.04139488548764736,-2,True,0.0672071122748476,5,lower_increases_target,0.004798617432466679,3.0,97.301
return_288b,Momentum,momentum,downside_breakdown_occurred,24H,4206,0.6524013314312886,0.43823683958633286,0.5617631604136671,0.6018356423841632,-0.10698025695064634,-0.10188649386601215,-0.1893783839507881,-0.10900061799490335,0.08037776595588475,-2,True,0.00398167170503122,5,lower_increases_target,0.005104401091525407,1.0,97.29
roc_288b,Momentum,momentum,downside_breakdown_occurred,24H,4206,0.6524013314312886,0.43823683958633286,0.5617631604136671,0.6018356423841632,-0.10698025695064634,-0.10188649386601215,-0.1893783839507881,-0.10900061799490335,0.08037776595588475,-2,True,0.00398167170503122,5,lower_increases_target,0.005104401091525407,2.0,97.29
dema_dist_24b,Trend,trend,down_excursion_ge_1_0_atr,8H,4181,0.8847165749820617,0.3689592005913901,0.6310407994086099,0.8361107809140267,-0.14713750555239974,-0.14497151801755617,-0.13045423104845855,-0.07490796254187027,0.05554626850658828,-4,True,0.10881761405737272,6,lower_increases_target,0.0023837010051468432,9.0,97.254
atr_pct_6b,Volatility,volatility,range_held,2H,4206,0.043509272467902996,0.6779066813907464,0.6779066813907464,0.08456141359443325,0.12091977467802541,0.12572284109928206,0.07611965169843614,0.04923745761533124,-0.026882194083104896,4,True,0.1891544270185047,6,higher_increases_target,0.0008057797317345128,17.0,97.251
atr_pct_6b,Volatility,volatility,range_breached,2H,4206,0.956490727532097,0.3220933186092536,0.6779066813907464,0.9309839116206247,-0.12091977467802545,-0.12572284109928206,-0.07611965169843604,-0.04923745761533116,0.026882194083104882,-4,True,0.1891544270185047,6,lower_increases_target,0.0008057797317345128,17.0,97.251
atr_pct_6b,Volatility,volatility,path_inside_70,2H,4206,0.043509272467902996,0.6779066813907464,0.6779066813907464,0.08456141359443325,0.12091977467802541,0.12572284109928206,0.07611965169843614,0.04923745761533124,-0.026882194083104896,4,True,0.1891544270185047,6,higher_increases_target,0.0008057797317345128,17.0,97.251
atr_slope_96b,Volatility,volatility,fast_1atr_touch,1H,4206,0.9762244412743699,0.295830491962981,0.7041695080370189,0.9537665365812221,-0.11401169138494077,-0.10775110231666939,-0.04876702037219571,-0.03805559466319275,0.010711425709002964,-2,True,0.17478008638900272,6,lower_increases_target,0.0005499446885646811,5.0,97.21
rolling_low_dist_3b,Price Structure,price_structure,realized_over_range_width_ge_1,12H,4206,0.8604374702805516,0.3771910788837825,0.6228089211162176,0.8001825802412079,-0.1891956734415176,-0.1474232419869473,-0.1463815557206244,-0.11370738704630667,0.032674168674317716,-2,True,0.12030653534890823,5,lower_increases_target,0.0039343842199795614,9.0,97.2
obv,Volume,volume,downside_breakdown_occurred,12H,4206,0.6466951973371374,0.5695644644129523,0.5695644644129523,0.7167454622161492,0.11310371183619994,0.11518678836987202,0.20282380719706483,0.13095046259151888,-0.07187334460554595,0,True,0.01039045534452454,4,higher_increases_target,0.0069376886233652735,1.0,97.195
ema_dist_288b,Trend,trend,max_abs_excursion_ge_1_5_atr,4H,4181,0.9944989237024635,0.2528703180877094,0.7471296819122906,0.9878421403930371,-0.07521374032357482,-0.06332009220253801,-0.01435549610422271,-0.01004916293691327,0.00430633316730944,-3,True,0.2005780346820809,5,lower_increases_target,3.325036468270013e-05,7.0,97.194
choppiness_24b,Volatility,volatility,realized_over_range_width_ge_1,24H,4206,0.884450784593438,0.6293917872472233,0.6293917872472233,0.9189420994116785,0.14947983019693106,0.14329059410092243,0.13293189591624044,0.044205576880997244,-0.0887263190352432,4,True,0.06551564699335499,5,higher_increases_target,0.0028002391562240297,32.0,97.172
rsi_slope_14b,Momentum,momentum,up_excursion_ge_1_0_atr,1H,4206,0.64075130765573,0.5926552222477343,0.5926552222477343,0.7191938525035007,0.15270826644301524,0.15399367593532365,0.20637404289091432,0.1261928064940917,-0.08018123639682262,4,True,0.08308687514366087,5,higher_increases_target,0.006059259952113483,11.0,97.168
return_3b,Momentum,momentum,up_excursion_ge_1_0_atr,8H,4181,0.8839990432910787,0.6032071450885884,0.6032071450885884,0.9124923978423757,0.11179729567622847,0.1144872674965424,0.10504736098963596,0.04064210503428012,-0.06440525595535584,4,True,0.08370247323735691,6,higher_increases_target,0.0015177267721620535,3.0,97.146
rolling_low_dist_3b,Price Structure,price_structure,path_inside_70,12H,4206,0.05515929624346172,0.6557939104177152,0.6557939104177152,0.12897601558723762,0.16706385634887594,0.12320578533573086,0.0797080164152505,0.05899052539744197,-0.020717491017808516,2,True,0.15618578557682894,6,higher_increases_target,0.0013185405728788277,6.0,97.13
rolling_low_dist_3b,Price Structure,price_structure,range_held,12H,4206,0.05515929624346172,0.6557939104177152,0.6557939104177152,0.12897601558723762,0.16706385634887594,0.12320578533573086,0.0797080164152505,0.05899052539744197,-0.020717491017808516,2,True,0.15618578557682894,6,higher_increases_target,0.0013185405728788277,6.0,97.13
rolling_low_dist_3b,Price Structure,price_structure,range_breached,12H,4206,0.9448407037565383,0.3442060895822848,0.6557939104177152,0.9092884371441786,-0.16706385634887594,-0.12320578533573086,-0.0797080164152505,-0.058990525397441984,0.02071749101780851,-2,True,0.156185785576829,6,lower_increases_target,0.0013185405728788277,6.0,97.13
volume_rel_12b,Volume,volume,max_abs_excursion_ge_1_5_atr,4H,4181,0.9944989237024635,0.7082418386766213,0.7082418386766213,0.9976051245049401,0.041919754299776374,0.05335616637951867,0.011946002183693127,0.004304904048732627,-0.0076410981349605,2,True,0.07680635838150285,4,higher_increases_target,2.6297998719092448e-05,3.0,97.106
rv_12b,Volatility,volatility,max_abs_excursion_ge_1_5_atr,2H,4206,0.9679029957203994,0.30830535767897593,0.6916946423210241,0.9444144224858365,-0.1328131866100371,-0.11704389809006607,-0.06065197804898026,-0.03686851296177873,0.023783465087201527,-4,True,0.17789754877062286,6,lower_increases_target,0.0006700655415093036,5.0,97.105
price_efficiency_48b,State,state,realized_over_range_width_ge_1,24H,4206,0.884450784593438,0.3962830213726271,0.6037169786273728,0.8486718226161306,-0.12043548571281136,-0.11485788884446309,-0.10353724358232053,-0.06280988090734996,0.04072736267497057,-3,True,0.05172427902713672,4,lower_increases_target,0.0016750603689168198,1.0,97.097
rv_48b,Volatility,volatility,up_excursion_ge_1_0_atr,12H,4206,0.9034712315739419,0.3592818252527871,0.6407181747472128,0.8664397835642902,-0.1292808622380115,-0.14395487452138098,-0.10945006651396227,-0.06042723633018454,0.04902283018377773,-4,True,0.10667652549152706,5,lower_increases_target,0.0020163251922055286,4.0,97.089
rolling_low_dist_48b,Price Structure,price_structure,range_breached,12H,4206,0.9448407037565383,0.3346645436717977,0.6653354563282023,0.9139325914467966,-0.13756219422216845,-0.13075108148730644,-0.07968965799678596,-0.0435327370502363,0.03615692094654965,-4,True,0.14796292751403778,6,lower_increases_target,0.0010050237549451765,4.0,97.086
rolling_low_dist_48b,Price Structure,price_structure,range_held,12H,4206,0.05515929624346172,0.6653354563282022,0.6653354563282022,0.1076812682840811,0.13756219422216845,0.13075108148730644,0.07968965799678587,0.04353273705023626,-0.036156920946549605,4,True,0.14796292751403772,6,higher_increases_target,0.0010050237549451765,4.0,97.086
rolling_low_dist_48b,Price Structure,price_structure,path_inside_70,12H,4206,0.05515929624346172,0.6653354563282022,0.6653354563282022,0.1076812682840811,0.13756219422216845,0.13075108148730644,0.07968965799678587,0.04353273705023626,-0.036156920946549605,4,True,0.14796292751403772,6,higher_increases_target,0.0010050237549451765,4.0,97.086
rolling_high_dist_24b,Price Structure,price_structure,realized_over_range_width_ge_1,8H,4181,0.8552977756517579,0.6196135392977979,0.6196135392977979,0.892160969504474,0.17405486350653973,0.14576969740631932,0.15162662276414407,0.056185477936758876,-0.0954411448273852,4,True,0.09399168682498038,5,higher_increases_target,0.003110894433715858,6.0,97.085
bollinger_bandwidth_96b,Volatility,volatility,path_inside_70,8H,4181,0.05285816790241569,0.6655377302436126,0.6655377302436126,0.09791410892271432,0.13176254526518258,0.12830724909562358,0.087340581822755,0.05120881774351733,-0.03613176407923767,4,True,0.15988365898872814,5,higher_increases_target,0.0009223493500463004,26.0,97.065
