interaction,target,horizon,thirds,min_n,lifts,chronologically_stable
low_atr_and_high_efficiency,oscillatory_path,8H,3,47,"0.2630,-0.0665,-0.0096",False
low_atr_and_high_efficiency,path_inside_70,12H,3,47,"-0.0478,-0.0494,-0.0279",True
low_atr_and_high_efficiency,path_inside_70,1H,3,47,"0.0160,-0.0258,-0.0335",False
low_atr_and_high_efficiency,path_inside_70,24H,3,47,"-0.0456,-0.0614,-0.0292",True
low_atr_and_high_efficiency,path_inside_70,2H,3,47,"-0.0449,-0.0167,0.0055",False
low_atr_and_high_efficiency,path_inside_70,4H,3,47,"-0.0442,-0.0315,-0.0414",True
low_atr_and_high_efficiency,path_inside_70,8H,3,47,"-0.0506,-0.0493,-0.0514",True
low_atr_and_high_efficiency,range_breached,12H,3,47,"0.0478,0.0494,0.0279",True
low_atr_and_high_efficiency,range_breached,1H,3,47,"-0.0160,0.0258,0.0335",False
low_atr_and_high_efficiency,range_breached,24H,3,47,"0.0456,0.0614,0.0292",True
low_atr_and_high_efficiency,range_breached,2H,3,47,"0.0449,0.0167,-0.0055",False
low_atr_and_high_efficiency,range_breached,4H,3,47,"0.0442,0.0315,0.0414",True
low_atr_and_high_efficiency,range_breached,8H,3,47,"0.0506,0.0493,0.0514",True
low_atr_and_high_efficiency,range_held,12H,3,47,"-0.0478,-0.0494,-0.0279",True
low_atr_and_high_efficiency,range_held,1H,3,47,"0.0160,-0.0258,-0.0335",False
low_atr_and_high_efficiency,range_held,24H,3,47,"-0.0456,-0.0614,-0.0292",True
low_atr_and_high_efficiency,range_held,2H,3,47,"-0.0449,-0.0167,0.0055",False
low_atr_and_high_efficiency,range_held,4H,3,47,"-0.0442,-0.0315,-0.0414",True
low_atr_and_high_efficiency,range_held,8H,3,47,"-0.0506,-0.0493,-0.0514",True
low_atr_and_high_efficiency,realized_over_range_width_ge_1,12H,3,47,"0.1262,0.0947,0.1128",True
low_atr_and_high_efficiency,realized_over_range_width_ge_1,1H,3,47,"0.0405,0.0520,0.1000",True
low_atr_and_high_efficiency,realized_over_range_width_ge_1,24H,3,47,"0.1127,0.1200,0.0884",True
low_atr_and_high_efficiency,realized_over_range_width_ge_1,2H,3,47,"0.1317,0.0612,0.0249",True
low_atr_and_high_efficiency,realized_over_range_width_ge_1,4H,3,47,"0.1100,0.0811,0.1249",True
low_atr_and_high_efficiency,realized_over_range_width_ge_1,8H,3,47,"0.1167,0.0911,0.1405",True
low_atr_and_high_efficiency,trend_efficiency_high,12H,3,47,"-0.1443,0.0304,-0.1033",False
low_atr_and_high_efficiency,trend_efficiency_high,1H,3,47,"-0.0836,-0.0033,0.0360",False
low_atr_and_high_efficiency,trend_efficiency_high,24H,3,47,"-0.1295,0.0524,-0.1176",False
low_atr_and_high_efficiency,trend_efficiency_high,2H,3,47,"-0.0702,-0.0012,-0.0548",True
low_atr_and_high_efficiency,trend_efficiency_high,4H,3,47,"-0.0690,0.0680,-0.0712",False
low_atr_and_high_efficiency,trend_efficiency_high,8H,3,47,"-0.0964,0.0999,-0.0394",False
low_atr_and_high_efficiency,upside_breakout_occurred,12H,3,47,"0.3278,0.1179,0.0401",True
low_atr_and_high_efficiency,upside_breakout_occurred,1H,3,47,"0.0890,0.0262,0.0523",True
low_atr_and_high_efficiency,upside_breakout_occurred,24H,3,47,"0.2675,0.1750,0.0447",True
low_atr_and_high_efficiency,upside_breakout_occurred,2H,3,47,"0.1306,-0.0297,-0.0065",False
low_atr_and_high_efficiency,upside_breakout_occurred,4H,3,47,"0.2304,-0.0092,0.0382",False
low_atr_and_high_efficiency,upside_breakout_occurred,8H,3,47,"0.2530,0.0586,0.0701",True
low_atr_and_low_efficiency,downside_breakdown_occurred,12H,3,83,"-0.1239,0.1150,-0.1358",False
low_atr_and_low_efficiency,downside_breakdown_occurred,1H,3,83,"-0.0646,0.0120,-0.0927",False
low_atr_and_low_efficiency,downside_breakdown_occurred,24H,3,83,"-0.0772,0.1059,-0.0678",False
low_atr_and_low_efficiency,downside_breakdown_occurred,2H,3,83,"-0.1230,0.0328,-0.0819",False
low_atr_and_low_efficiency,downside_breakdown_occurred,4H,3,83,"-0.1414,0.0496,-0.1017",False
low_atr_and_low_efficiency,downside_breakdown_occurred,8H,3,83,"-0.0988,0.0927,-0.2350",False
low_atr_and_low_efficiency,fast_1atr_touch,1H,3,83,"0.0041,0.0095,0.0164",True
low_atr_and_low_efficiency,fast_1atr_touch,2H,3,83,"0.0043,0.0076,0.0021",True
low_atr_and_low_efficiency,fast_1atr_touch,4H,3,83,"0.0000,0.0014,0.0000",True
low_atr_and_low_efficiency,max_abs_excursion_ge_1_5_atr,12H,3,83,"0.0007,0.0000,0.0000",True
low_atr_and_low_efficiency,max_abs_excursion_ge_1_5_atr,1H,3,83,"0.0297,0.0262,0.0392",True
low_atr_and_low_efficiency,max_abs_excursion_ge_1_5_atr,2H,3,83,"0.0314,0.0107,0.0278",True
low_atr_and_low_efficiency,max_abs_excursion_ge_1_5_atr,4H,3,83,"0.0064,0.0071,0.0029",True
low_atr_and_low_efficiency,max_abs_excursion_ge_1_5_atr,8H,3,83,"0.0007,0.0007,0.0007",True
low_atr_and_low_efficiency,one_sided_runaway,12H,3,83,"0.0934,0.0052,-0.0049",False
low_atr_and_low_efficiency,one_sided_runaway,1H,3,83,"-0.0433,-0.0111,-0.0527",True
low_atr_and_low_efficiency,one_sided_runaway,24H,3,83,"-0.0279,0.0118,-0.0312",False
low_atr_and_low_efficiency,one_sided_runaway,2H,3,83,"-0.0280,-0.0119,-0.0400",True
low_atr_and_low_efficiency,one_sided_runaway,4H,3,83,"-0.0382,-0.0333,0.0152",False
low_atr_and_low_efficiency,one_sided_runaway,8H,3,83,"0.0819,0.0022,0.0768",True
low_atr_and_low_efficiency,oscillatory_path,12H,3,83,"-0.0217,0.0223,-0.0005",False
low_atr_and_low_efficiency,oscillatory_path,1H,3,83,"0.0401,0.0464,-0.0560",False
low_atr_and_low_efficiency,oscillatory_path,24H,3,83,"0.1061,0.0333,0.1057",True
low_atr_and_low_efficiency,oscillatory_path,2H,3,83,"0.0300,0.0185,0.0453",True
low_atr_and_low_efficiency,oscillatory_path,4H,3,83,"0.0078,0.0320,-0.0589",False
low_atr_and_low_efficiency,oscillatory_path,8H,3,83,"-0.0798,-0.0034,-0.1218",True
low_atr_and_low_efficiency,path_inside_70,12H,3,83,"-0.0478,-0.0421,-0.0492",True
low_atr_and_low_efficiency,path_inside_70,1H,3,83,"-0.0506,-0.0185,0.0026",False
low_atr_and_low_efficiency,path_inside_70,24H,3,83,"-0.0456,-0.0451,-0.0292",True
low_atr_and_low_efficiency,path_inside_70,2H,3,83,"-0.0356,-0.0259,-0.0371",True
low_atr_and_low_efficiency,path_inside_70,4H,3,83,"-0.0442,-0.0291,-0.0414",True
low_atr_and_low_efficiency,path_inside_70,8H,3,83,"-0.0506,-0.0330,-0.0514",True
low_atr_and_low_efficiency,range_breached,12H,3,83,"0.0478,0.0421,0.0492",True
low_atr_and_low_efficiency,range_breached,1H,3,83,"0.0506,0.0185,-0.0026",False
low_atr_and_low_efficiency,range_breached,24H,3,83,"0.0456,0.0451,0.0292",True
low_atr_and_low_efficiency,range_breached,2H,3,83,"0.0356,0.0259,0.0371",True
low_atr_and_low_efficiency,range_breached,4H,3,83,"0.0442,0.0291,0.0414",True
low_atr_and_low_efficiency,range_breached,8H,3,83,"0.0506,0.0330,0.0514",True
low_atr_and_low_efficiency,range_held,12H,3,83,"-0.0478,-0.0421,-0.0492",True
low_atr_and_low_efficiency,range_held,1H,3,83,"-0.0506,-0.0185,0.0026",False
low_atr_and_low_efficiency,range_held,24H,3,83,"-0.0456,-0.0451,-0.0292",True
low_atr_and_low_efficiency,range_held,2H,3,83,"-0.0356,-0.0259,-0.0371",True
low_atr_and_low_efficiency,range_held,4H,3,83,"-0.0442,-0.0291,-0.0414",True
low_atr_and_low_efficiency,range_held,8H,3,83,"-0.0506,-0.0330,-0.0514",True
low_atr_and_low_efficiency,realized_over_range_width_ge_1,12H,3,83,"0.1262,0.0753,0.1100",True
low_atr_and_low_efficiency,realized_over_range_width_ge_1,1H,3,83,"0.0751,0.0491,0.0369",True
low_atr_and_low_efficiency,realized_over_range_width_ge_1,24H,3,83,"0.1127,0.0851,0.0884",True
low_atr_and_low_efficiency,realized_over_range_width_ge_1,2H,3,83,"0.0642,0.0395,0.0349",True
low_atr_and_low_efficiency,realized_over_range_width_ge_1,4H,3,83,"0.1247,0.0731,0.1221",True
low_atr_and_low_efficiency,realized_over_range_width_ge_1,8H,3,83,"0.1240,0.0782,0.0682",True
low_atr_and_low_efficiency,trend_efficiency_high,12H,3,83,"0.0934,0.0052,-0.0049",False
low_atr_and_low_efficiency,trend_efficiency_high,1H,3,83,"-0.0548,-0.0128,-0.0471",True
low_atr_and_low_efficiency,trend_efficiency_high,24H,3,83,"-0.0279,0.0118,-0.0312",False
low_atr_and_low_efficiency,trend_efficiency_high,2H,3,83,"-0.0280,-0.0133,-0.0407",True
low_atr_and_low_efficiency,trend_efficiency_high,4H,3,83,"-0.0382,-0.0333,0.0152",False
low_atr_and_low_efficiency,trend_efficiency_high,8H,3,83,"0.0819,0.0022,0.0768",True
low_atr_and_low_efficiency,upside_breakout_occurred,12H,3,83,"0.2169,0.1168,0.2685",True
low_atr_and_low_efficiency,upside_breakout_occurred,1H,3,83,"0.1200,0.0468,0.1574",True
low_atr_and_low_efficiency,upside_breakout_occurred,24H,3,83,"0.2607,0.1111,0.2213",True
low_atr_and_low_efficiency,upside_breakout_occurred,2H,3,83,"0.1543,0.0746,0.2709",True
low_atr_and_low_efficiency,upside_breakout_occurred,4H,3,83,"0.2174,0.0772,0.2610",True
low_atr_and_low_efficiency,upside_breakout_occurred,8H,3,83,"0.2254,0.0735,0.2744",True
low_atr_and_mid_donchian,downside_breakdown_occurred,12H,3,111,"0.0159,0.0230,-0.0771",False
low_atr_and_mid_donchian,downside_breakdown_occurred,1H,3,111,"-0.0181,0.0072,-0.1064",False
low_atr_and_mid_donchian,downside_breakdown_occurred,24H,3,111,"0.0312,0.0446,0.0267",True
low_atr_and_mid_donchian,downside_breakdown_occurred,2H,3,111,"-0.0246,0.0164,-0.0475",False
low_atr_and_mid_donchian,downside_breakdown_occurred,4H,3,111,"-0.0159,0.0103,-0.0762",False
low_atr_and_mid_donchian,downside_breakdown_occurred,8H,3,111,"0.0071,0.0040,-0.1611",False
low_atr_and_mid_donchian,fast_1atr_touch,1H,3,111,"0.0076,0.0206,0.0164",True
low_atr_and_mid_donchian,fast_1atr_touch,2H,3,111,"0.0043,0.0114,0.0021",True
low_atr_and_mid_donchian,fast_1atr_touch,4H,3,111,"0.0000,0.0014,0.0000",True
low_atr_and_mid_donchian,max_abs_excursion_ge_1_5_atr,12H,3,111,"0.0007,0.0000,0.0000",True
low_atr_and_mid_donchian,max_abs_excursion_ge_1_5_atr,1H,3,111,"0.0214,0.0128,0.0576",True
low_atr_and_mid_donchian,max_abs_excursion_ge_1_5_atr,2H,3,111,"0.0314,0.0141,0.0188",True
low_atr_and_mid_donchian,max_abs_excursion_ge_1_5_atr,4H,3,111,"0.0064,0.0071,0.0029",True
low_atr_and_mid_donchian,max_abs_excursion_ge_1_5_atr,8H,3,111,"0.0007,0.0007,0.0007",True
low_atr_and_mid_donchian,one_sided_runaway,12H,3,111,"0.0972,-0.0112,-0.0205",False
low_atr_and_mid_donchian,one_sided_runaway,1H,3,111,"-0.0563,-0.0205,-0.0500",True
low_atr_and_mid_donchian,one_sided_runaway,24H,3,111,"-0.0129,0.0262,-0.0528",False
low_atr_and_mid_donchian,one_sided_runaway,2H,3,111,"0.0116,-0.0058,-0.0434",False
low_atr_and_mid_donchian,one_sided_runaway,4H,3,111,"0.0218,-0.0195,0.0296",False
low_atr_and_mid_donchian,one_sided_runaway,8H,3,111,"0.0645,0.0125,0.0910",True
low_atr_and_mid_donchian,oscillatory_path,12H,3,111,"-0.0758,0.0033,0.0403",False
low_atr_and_mid_donchian,oscillatory_path,1H,3,111,"0.0139,0.0042,-0.0001",False
low_atr_and_mid_donchian,oscillatory_path,24H,3,111,"0.0637,-0.0122,0.0891",False
low_atr_and_mid_donchian,oscillatory_path,2H,3,111,"0.0148,-0.0015,0.0198",False
low_atr_and_mid_donchian,oscillatory_path,4H,3,111,"0.0478,0.0389,-0.0331",False
low_atr_and_mid_donchian,oscillatory_path,8H,3,111,"-0.0491,0.0226,-0.0297",False
low_atr_and_mid_donchian,path_inside_70,12H,3,111,"-0.0478,-0.0570,-0.0492",True
low_atr_and_mid_donchian,path_inside_70,1H,3,111,"-0.0354,-0.0181,0.0025",False
low_atr_and_mid_donchian,path_inside_70,24H,3,111,"-0.0456,-0.0409,-0.0292",True
low_atr_and_mid_donchian,path_inside_70,2H,3,111,"-0.0373,-0.0293,-0.0281",True
low_atr_and_mid_donchian,path_inside_70,4H,3,111,"-0.0442,-0.0251,-0.0414",True
low_atr_and_mid_donchian,path_inside_70,8H,3,111,"-0.0506,-0.0288,-0.0423",True
low_atr_and_mid_donchian,range_breached,12H,3,111,"0.0478,0.0570,0.0492",True
low_atr_and_mid_donchian,range_breached,1H,3,111,"0.0354,0.0181,-0.0025",False
low_atr_and_mid_donchian,range_breached,24H,3,111,"0.0456,0.0409,0.0292",True
low_atr_and_mid_donchian,range_breached,2H,3,111,"0.0373,0.0293,0.0281",True
low_atr_and_mid_donchian,range_breached,4H,3,111,"0.0442,0.0251,0.0414",True
low_atr_and_mid_donchian,range_breached,8H,3,111,"0.0506,0.0288,0.0423",True
low_atr_and_mid_donchian,range_held,12H,3,111,"-0.0478,-0.0570,-0.0492",True
low_atr_and_mid_donchian,range_held,1H,3,111,"-0.0354,-0.0181,0.0025",False
low_atr_and_mid_donchian,range_held,24H,3,111,"-0.0456,-0.0409,-0.0292",True
low_atr_and_mid_donchian,range_held,2H,3,111,"-0.0373,-0.0293,-0.0281",True
low_atr_and_mid_donchian,range_held,4H,3,111,"-0.0442,-0.0251,-0.0414",True
low_atr_and_mid_donchian,range_held,8H,3,111,"-0.0506,-0.0288,-0.0423",True
low_atr_and_mid_donchian,realized_over_range_width_ge_1,12H,3,111,"0.1262,0.0702,0.0890",True
low_atr_and_mid_donchian,realized_over_range_width_ge_1,1H,3,111,"0.0489,0.0326,0.0402",True
low_atr_and_mid_donchian,realized_over_range_width_ge_1,24H,3,111,"0.1127,0.0957,0.0884",True
low_atr_and_mid_donchian,realized_over_range_width_ge_1,2H,3,111,"0.0491,0.0495,0.0321",True
low_atr_and_mid_donchian,realized_over_range_width_ge_1,4H,3,111,"0.1357,0.0720,0.0741",True
low_atr_and_mid_donchian,realized_over_range_width_ge_1,8H,3,111,"0.1257,0.0578,0.0684",True
low_atr_and_mid_donchian,trend_efficiency_high,12H,3,111,"0.0972,-0.0112,-0.0205",False
low_atr_and_mid_donchian,trend_efficiency_high,1H,3,111,"-0.0524,-0.0259,-0.0564",True
low_atr_and_mid_donchian,trend_efficiency_high,24H,3,111,"-0.0129,0.0262,-0.0528",False
low_atr_and_mid_donchian,trend_efficiency_high,2H,3,111,"0.0116,-0.0072,-0.0441",False
low_atr_and_mid_donchian,trend_efficiency_high,4H,3,111,"0.0218,-0.0195,0.0296",False
low_atr_and_mid_donchian,trend_efficiency_high,8H,3,111,"0.0645,0.0125,0.0910",True
low_atr_and_mid_donchian,upside_breakout_occurred,12H,3,111,"0.1654,0.1710,0.2626",True
low_atr_and_mid_donchian,upside_breakout_occurred,1H,3,111,"0.0899,0.0381,0.1700",True
low_atr_and_mid_donchian,upside_breakout_occurred,24H,3,111,"0.2711,0.1734,0.2124",True
low_atr_and_mid_donchian,upside_breakout_occurred,2H,3,111,"0.1148,0.0932,0.2291",True
low_atr_and_mid_donchian,upside_breakout_occurred,4H,3,111,"0.1465,0.1073,0.2673",True
low_atr_and_mid_donchian,upside_breakout_occurred,8H,3,111,"0.1664,0.1537,0.2566",True
low_atr_pct_and_falling_atr_slope,downside_breakdown_occurred,12H,3,186,"0.0203,0.1038,-0.0263",False
low_atr_pct_and_falling_atr_slope,downside_breakdown_occurred,1H,3,186,"-0.0114,0.0554,-0.0125",False
low_atr_pct_and_falling_atr_slope,downside_breakdown_occurred,24H,3,186,"0.0305,0.1266,0.0662",True
low_atr_pct_and_falling_atr_slope,downside_breakdown_occurred,2H,3,186,"-0.0103,0.0538,-0.0005",False
low_atr_pct_and_falling_atr_slope,downside_breakdown_occurred,4H,3,186,"-0.0270,0.0690,-0.0593",False
low_atr_pct_and_falling_atr_slope,downside_breakdown_occurred,8H,3,186,"0.0012,0.0918,-0.1367",False
low_atr_pct_and_falling_atr_slope,fast_1atr_touch,1H,3,186,"0.0075,0.0222,0.0164",True
low_atr_pct_and_falling_atr_slope,fast_1atr_touch,2H,3,186,"0.0043,0.0094,0.0021",True
low_atr_pct_and_falling_atr_slope,fast_1atr_touch,4H,3,186,"0.0000,0.0014,0.0000",True
low_atr_pct_and_falling_atr_slope,max_abs_excursion_ge_1_5_atr,12H,3,186,"0.0007,0.0000,0.0000",True
low_atr_pct_and_falling_atr_slope,max_abs_excursion_ge_1_5_atr,1H,3,186,"0.0645,0.0557,0.0831",True
low_atr_pct_and_falling_atr_slope,max_abs_excursion_ge_1_5_atr,2H,3,186,"0.0263,0.0212,0.0224",True
low_atr_pct_and_falling_atr_slope,max_abs_excursion_ge_1_5_atr,4H,3,186,"0.0064,0.0071,0.0029",True
low_atr_pct_and_falling_atr_slope,max_abs_excursion_ge_1_5_atr,8H,3,186,"0.0007,0.0007,0.0007",True
low_atr_pct_and_falling_atr_slope,one_sided_runaway,12H,3,186,"0.0163,-0.0012,-0.0430",False
low_atr_pct_and_falling_atr_slope,one_sided_runaway,1H,3,186,"-0.0432,0.0158,-0.0577",False
low_atr_pct_and_falling_atr_slope,one_sided_runaway,24H,3,186,"-0.0635,-0.0320,-0.1111",True
low_atr_pct_and_falling_atr_slope,one_sided_runaway,2H,3,186,"-0.0644,-0.0003,-0.0422",True
low_atr_pct_and_falling_atr_slope,one_sided_runaway,4H,3,186,"-0.0466,-0.0098,0.0159",False
low_atr_pct_and_falling_atr_slope,one_sided_runaway,8H,3,186,"0.0345,0.0070,0.0429",True
low_atr_pct_and_falling_atr_slope,oscillatory_path,12H,3,186,"0.0221,0.0228,0.0522",True
low_atr_pct_and_falling_atr_slope,oscillatory_path,1H,3,186,"0.0176,-0.0015,0.0262",False
low_atr_pct_and_falling_atr_slope,oscillatory_path,24H,3,186,"0.1338,0.0764,0.1455",True
low_atr_pct_and_falling_atr_slope,oscillatory_path,2H,3,186,"0.0618,-0.0261,0.0514",False
low_atr_pct_and_falling_atr_slope,oscillatory_path,4H,3,186,"0.0439,0.0058,0.0059",True
low_atr_pct_and_falling_atr_slope,oscillatory_path,8H,3,186,"0.0004,0.0236,-0.0372",False
low_atr_pct_and_falling_atr_slope,path_inside_70,12H,3,186,"-0.0478,-0.0625,-0.0438",True
low_atr_pct_and_falling_atr_slope,path_inside_70,1H,3,186,"-0.0302,-0.0310,-0.0066",True
low_atr_pct_and_falling_atr_slope,path_inside_70,24H,3,186,"-0.0456,-0.0559,-0.0292",True
low_atr_pct_and_falling_atr_slope,path_inside_70,2H,3,186,"-0.0398,-0.0306,-0.0317",True
low_atr_pct_and_falling_atr_slope,path_inside_70,4H,3,186,"-0.0442,-0.0363,-0.0414",True
low_atr_pct_and_falling_atr_slope,path_inside_70,8H,3,186,"-0.0506,-0.0457,-0.0406",True
low_atr_pct_and_falling_atr_slope,range_breached,12H,3,186,"0.0478,0.0625,0.0438",True
low_atr_pct_and_falling_atr_slope,range_breached,1H,3,186,"0.0302,0.0310,0.0066",True
low_atr_pct_and_falling_atr_slope,range_breached,24H,3,186,"0.0456,0.0559,0.0292",True
low_atr_pct_and_falling_atr_slope,range_breached,2H,3,186,"0.0398,0.0306,0.0317",True
low_atr_pct_and_falling_atr_slope,range_breached,4H,3,186,"0.0442,0.0363,0.0414",True
low_atr_pct_and_falling_atr_slope,range_breached,8H,3,186,"0.0506,0.0457,0.0406",True
low_atr_pct_and_falling_atr_slope,range_held,12H,3,186,"-0.0478,-0.0625,-0.0438",True
low_atr_pct_and_falling_atr_slope,range_held,1H,3,186,"-0.0302,-0.0310,-0.0066",True
low_atr_pct_and_falling_atr_slope,range_held,24H,3,186,"-0.0456,-0.0559,-0.0292",True
low_atr_pct_and_falling_atr_slope,range_held,2H,3,186,"-0.0398,-0.0306,-0.0317",True
low_atr_pct_and_falling_atr_slope,range_held,4H,3,186,"-0.0442,-0.0363,-0.0414",True
low_atr_pct_and_falling_atr_slope,range_held,8H,3,186,"-0.0506,-0.0457,-0.0406",True
low_atr_pct_and_falling_atr_slope,realized_over_range_width_ge_1,12H,3,186,"0.1262,0.1087,0.0911",True
low_atr_pct_and_falling_atr_slope,realized_over_range_width_ge_1,1H,3,186,"0.0691,0.0609,0.0567",True
low_atr_pct_and_falling_atr_slope,realized_over_range_width_ge_1,24H,3,186,"0.1127,0.1098,0.0884",True
low_atr_pct_and_falling_atr_slope,realized_over_range_width_ge_1,2H,3,186,"0.0871,0.0881,0.0613",True
low_atr_pct_and_falling_atr_slope,realized_over_range_width_ge_1,4H,3,186,"0.1230,0.1071,0.0978",True
low_atr_pct_and_falling_atr_slope,realized_over_range_width_ge_1,8H,3,186,"0.1283,0.1076,0.0491",True
low_atr_pct_and_falling_atr_slope,trend_efficiency_high,12H,3,186,"0.0163,-0.0012,-0.0430",False
low_atr_pct_and_falling_atr_slope,trend_efficiency_high,1H,3,186,"-0.0496,0.0105,-0.0641",False
low_atr_pct_and_falling_atr_slope,trend_efficiency_high,24H,3,186,"-0.0635,-0.0320,-0.1111",True
low_atr_pct_and_falling_atr_slope,trend_efficiency_high,2H,3,186,"-0.0644,-0.0018,-0.0429",True
low_atr_pct_and_falling_atr_slope,trend_efficiency_high,4H,3,186,"-0.0466,-0.0098,0.0159",False
low_atr_pct_and_falling_atr_slope,trend_efficiency_high,8H,3,186,"0.0345,0.0070,0.0429",True
low_atr_pct_and_falling_atr_slope,upside_breakout_occurred,12H,3,186,"0.1955,0.1098,0.2307",True
low_atr_pct_and_falling_atr_slope,upside_breakout_occurred,1H,3,186,"0.1172,0.0364,0.1459",True
low_atr_pct_and_falling_atr_slope,upside_breakout_occurred,24H,3,186,"0.2784,0.1194,0.2199",True
low_atr_pct_and_falling_atr_slope,upside_breakout_occurred,2H,3,186,"0.1524,0.0477,0.2154",True
low_atr_pct_and_falling_atr_slope,upside_breakout_occurred,4H,3,186,"0.2045,0.0408,0.2068",True
low_atr_pct_and_falling_atr_slope,upside_breakout_occurred,8H,3,186,"0.1836,0.0635,0.2445",True
low_atr_pct_and_rising_atr_slope,downside_breakdown_occurred,12H,3,52,"0.0689,-0.1174,-0.0792",False
low_atr_pct_and_rising_atr_slope,downside_breakdown_occurred,1H,3,52,"-0.0152,-0.0228,0.0261",False
low_atr_pct_and_rising_atr_slope,downside_breakdown_occurred,24H,3,52,"0.1720,-0.0774,0.1088",False
low_atr_pct_and_rising_atr_slope,downside_breakdown_occurred,2H,3,52,"-0.0194,-0.0215,0.0105",False
low_atr_pct_and_rising_atr_slope,downside_breakdown_occurred,4H,3,52,"0.0569,-0.0651,0.1038",False
low_atr_pct_and_rising_atr_slope,downside_breakdown_occurred,8H,3,52,"0.0959,-0.0831,-0.0436",False
low_atr_pct_and_rising_atr_slope,fast_1atr_touch,1H,3,52,"0.0125,0.0013,0.0164",True
low_atr_pct_and_rising_atr_slope,fast_1atr_touch,2H,3,52,"0.0043,0.0070,0.0021",True
low_atr_pct_and_rising_atr_slope,fast_1atr_touch,4H,3,52,"0.0000,0.0014,0.0000",True
low_atr_pct_and_rising_atr_slope,max_abs_excursion_ge_1_5_atr,12H,3,52,"0.0007,0.0000,0.0000",True
low_atr_pct_and_rising_atr_slope,max_abs_excursion_ge_1_5_atr,1H,3,52,"0.0275,0.0324,0.0130",True
low_atr_pct_and_rising_atr_slope,max_abs_excursion_ge_1_5_atr,2H,3,52,"0.0211,0.0151,-0.0106",False
low_atr_pct_and_rising_atr_slope,max_abs_excursion_ge_1_5_atr,4H,3,52,"0.0064,0.0071,0.0029",True
low_atr_pct_and_rising_atr_slope,max_abs_excursion_ge_1_5_atr,8H,3,52,"0.0007,0.0007,0.0007",True
low_atr_pct_and_rising_atr_slope,one_sided_runaway,12H,3,52,"0.0389,0.0846,-0.0366",False
low_atr_pct_and_rising_atr_slope,one_sided_runaway,1H,3,52,"-0.0215,-0.0236,0.0432",False
low_atr_pct_and_rising_atr_slope,one_sided_runaway,24H,3,52,"0.0410,0.1227,-0.0317",False
low_atr_pct_and_rising_atr_slope,one_sided_runaway,2H,3,52,"0.0709,0.0127,-0.0259",False
low_atr_pct_and_rising_atr_slope,one_sided_runaway,4H,3,52,"0.0268,0.0442,-0.0814",False
low_atr_pct_and_rising_atr_slope,one_sided_runaway,8H,3,52,"-0.0045,0.0218,-0.0152",False
low_atr_pct_and_rising_atr_slope,oscillatory_path,12H,3,52,"0.0320,-0.0246,-0.1409",False
low_atr_pct_and_rising_atr_slope,oscillatory_path,1H,3,52,"-0.0035,0.0366,0.0393",False
low_atr_pct_and_rising_atr_slope,oscillatory_path,24H,3,52,"-0.0255,-0.0765,0.1333",False
low_atr_pct_and_rising_atr_slope,oscillatory_path,2H,3,52,"-0.0981,-0.0441,-0.0063",True
low_atr_pct_and_rising_atr_slope,oscillatory_path,4H,3,52,"0.0231,-0.0244,-0.1296",False
low_atr_pct_and_rising_atr_slope,oscillatory_path,8H,3,52,"-0.0206,-0.0874,-0.0120",True
low_atr_pct_and_rising_atr_slope,path_inside_70,12H,3,52,"-0.0478,-0.0332,-0.0492",True
low_atr_pct_and_rising_atr_slope,path_inside_70,1H,3,52,"-0.0403,-0.0053,-0.0335",True
low_atr_pct_and_rising_atr_slope,path_inside_70,24H,3,52,"-0.0456,-0.0457,-0.0292",True
low_atr_pct_and_rising_atr_slope,path_inside_70,2H,3,52,"-0.0346,-0.0221,0.0014",False
low_atr_pct_and_rising_atr_slope,path_inside_70,4H,3,52,"-0.0339,-0.0266,-0.0414",True
low_atr_pct_and_rising_atr_slope,path_inside_70,8H,3,52,"-0.0506,-0.0292,-0.0514",True
low_atr_pct_and_rising_atr_slope,range_breached,12H,3,52,"0.0478,0.0332,0.0492",True
low_atr_pct_and_rising_atr_slope,range_breached,1H,3,52,"0.0403,0.0053,0.0335",True
low_atr_pct_and_rising_atr_slope,range_breached,24H,3,52,"0.0456,0.0457,0.0292",True
low_atr_pct_and_rising_atr_slope,range_breached,2H,3,52,"0.0346,0.0221,-0.0014",False
low_atr_pct_and_rising_atr_slope,range_breached,4H,3,52,"0.0339,0.0266,0.0414",True
low_atr_pct_and_rising_atr_slope,range_breached,8H,3,52,"0.0506,0.0292,0.0514",True
low_atr_pct_and_rising_atr_slope,range_held,12H,3,52,"-0.0478,-0.0332,-0.0492",True
low_atr_pct_and_rising_atr_slope,range_held,1H,3,52,"-0.0403,-0.0053,-0.0335",True
low_atr_pct_and_rising_atr_slope,range_held,24H,3,52,"-0.0456,-0.0457,-0.0292",True
low_atr_pct_and_rising_atr_slope,range_held,2H,3,52,"-0.0346,-0.0221,0.0014",False
low_atr_pct_and_rising_atr_slope,range_held,4H,3,52,"-0.0339,-0.0266,-0.0414",True
low_atr_pct_and_rising_atr_slope,range_held,8H,3,52,"-0.0506,-0.0292,-0.0514",True
low_atr_pct_and_rising_atr_slope,realized_over_range_width_ge_1,12H,3,52,"0.1262,0.0658,0.1341",True
low_atr_pct_and_rising_atr_slope,realized_over_range_width_ge_1,1H,3,52,"0.0683,0.0403,0.0443",True
