feature,target,regime,horizon,n,auc_oriented
rolling_high_dist_6b,trend_efficiency_high,TREND_UP,8H,179,0.5151998299319728
rolling_high_dist_6b,trend_efficiency_high,VOLATILITY_EXPANSION,12H,324,0.5213871606334841
rolling_high_dist_6b,trend_efficiency_high,VOLATILITY_EXPANSION,1H,324,0.5406099033816425
rolling_high_dist_6b,trend_efficiency_high,VOLATILITY_EXPANSION,24H,324,0.509234178773701
rolling_high_dist_6b,trend_efficiency_high,VOLATILITY_EXPANSION,2H,324,0.5568244170096022
rolling_high_dist_6b,trend_efficiency_high,VOLATILITY_EXPANSION,4H,319,0.5407366071428572
rolling_high_dist_6b,trend_efficiency_high,VOLATILITY_EXPANSION,8H,319,0.5334799262306711
bollinger_squeeze_pctile_96b,upside_breakout_occurred,HIGH_VOL,12H,163,0.6426510780443364
bollinger_squeeze_pctile_96b,upside_breakout_occurred,HIGH_VOL,1H,163,0.520616036505867
bollinger_squeeze_pctile_96b,upside_breakout_occurred,HIGH_VOL,24H,163,0.6168345543345544
bollinger_squeeze_pctile_96b,upside_breakout_occurred,HIGH_VOL,2H,163,0.5103500761035007
bollinger_squeeze_pctile_96b,upside_breakout_occurred,HIGH_VOL,4H,163,0.5535714285714286
bollinger_squeeze_pctile_96b,upside_breakout_occurred,HIGH_VOL,8H,163,0.5595741467834492
bollinger_squeeze_pctile_96b,upside_breakout_occurred,LOW_VOL_RANGE,12H,1024,0.5682377049180327
bollinger_squeeze_pctile_96b,upside_breakout_occurred,LOW_VOL_RANGE,1H,1024,0.5577894426174214
bollinger_squeeze_pctile_96b,upside_breakout_occurred,LOW_VOL_RANGE,24H,1024,0.6078492382657704
bollinger_squeeze_pctile_96b,upside_breakout_occurred,LOW_VOL_RANGE,2H,1024,0.5486282767249535
bollinger_squeeze_pctile_96b,upside_breakout_occurred,LOW_VOL_RANGE,4H,1016,0.5337001562393859
bollinger_squeeze_pctile_96b,upside_breakout_occurred,LOW_VOL_RANGE,8H,1016,0.5284720943735572
bollinger_squeeze_pctile_96b,upside_breakout_occurred,NORMAL_RANGE,12H,2307,0.6223519671101467
bollinger_squeeze_pctile_96b,upside_breakout_occurred,NORMAL_RANGE,1H,2307,0.5223904881101377
bollinger_squeeze_pctile_96b,upside_breakout_occurred,NORMAL_RANGE,24H,2307,0.6272909156763655
bollinger_squeeze_pctile_96b,upside_breakout_occurred,NORMAL_RANGE,2H,2307,0.5506127231275216
bollinger_squeeze_pctile_96b,upside_breakout_occurred,NORMAL_RANGE,4H,2296,0.5734337651230106
bollinger_squeeze_pctile_96b,upside_breakout_occurred,NORMAL_RANGE,8H,2296,0.6091947576502412
bollinger_squeeze_pctile_96b,upside_breakout_occurred,TREND_DOWN,12H,190,0.6893382352941176
bollinger_squeeze_pctile_96b,upside_breakout_occurred,TREND_DOWN,1H,190,0.5921667265540783
bollinger_squeeze_pctile_96b,upside_breakout_occurred,TREND_DOWN,24H,190,0.6461675579322639
bollinger_squeeze_pctile_96b,upside_breakout_occurred,TREND_DOWN,2H,190,0.6155638397017708
bollinger_squeeze_pctile_96b,upside_breakout_occurred,TREND_DOWN,4H,189,0.5974108170310701
bollinger_squeeze_pctile_96b,upside_breakout_occurred,TREND_DOWN,8H,189,0.6525652565256526
bollinger_squeeze_pctile_96b,upside_breakout_occurred,TREND_UP,12H,179,0.5503300330033003
bollinger_squeeze_pctile_96b,upside_breakout_occurred,TREND_UP,1H,179,0.620566933066933
bollinger_squeeze_pctile_96b,upside_breakout_occurred,TREND_UP,24H,179,0.5704295704295704
bollinger_squeeze_pctile_96b,upside_breakout_occurred,TREND_UP,2H,179,0.6445488721804511
bollinger_squeeze_pctile_96b,upside_breakout_occurred,TREND_UP,4H,179,0.6453846153846154
bollinger_squeeze_pctile_96b,upside_breakout_occurred,TREND_UP,8H,179,0.6260256410256411
bollinger_squeeze_pctile_96b,upside_breakout_occurred,VOLATILITY_EXPANSION,12H,324,0.6039329669830601
bollinger_squeeze_pctile_96b,upside_breakout_occurred,VOLATILITY_EXPANSION,1H,324,0.5806481268673869
bollinger_squeeze_pctile_96b,upside_breakout_occurred,VOLATILITY_EXPANSION,24H,324,0.6407724056603774
bollinger_squeeze_pctile_96b,upside_breakout_occurred,VOLATILITY_EXPANSION,2H,324,0.5200243814339895
bollinger_squeeze_pctile_96b,upside_breakout_occurred,VOLATILITY_EXPANSION,4H,319,0.529109589041096
bollinger_squeeze_pctile_96b,upside_breakout_occurred,VOLATILITY_EXPANSION,8H,319,0.5418068011958146
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,HIGH_VOL,12H,163,0.5488447162759089
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,HIGH_VOL,1H,163,0.5131313131313131
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,HIGH_VOL,24H,163,0.5781515460414542
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,HIGH_VOL,2H,163,0.5180102915951973
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,HIGH_VOL,4H,163,0.5648048693161475
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,HIGH_VOL,8H,163,0.565453074433657
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,LOW_VOL_RANGE,12H,1024,0.557369825606653
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,LOW_VOL_RANGE,1H,1024,0.5023156917916388
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,LOW_VOL_RANGE,24H,1024,0.5600635274548318
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,LOW_VOL_RANGE,2H,1024,0.5012695136534147
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,LOW_VOL_RANGE,4H,1016,0.5222205789921248
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,LOW_VOL_RANGE,8H,1016,0.5629244132383966
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,NORMAL_RANGE,12H,2307,0.531579533290516
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,NORMAL_RANGE,1H,2307,0.5300789775612071
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,NORMAL_RANGE,24H,2307,0.5312569309559174
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,NORMAL_RANGE,2H,2307,0.5203108153024247
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,NORMAL_RANGE,4H,2296,0.5155431323283082
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,NORMAL_RANGE,8H,2296,0.5342516843015116
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,TREND_DOWN,12H,190,0.5114140070921985
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,TREND_DOWN,1H,190,0.5180681818181818
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,TREND_DOWN,24H,190,0.5232712765957447
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,TREND_DOWN,2H,190,0.5163725163725164
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,TREND_DOWN,4H,189,0.5374831913939937
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,TREND_DOWN,8H,189,0.5463235294117648
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,TREND_UP,12H,179,0.5211348057882712
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,TREND_UP,1H,179,0.5275186567164178
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,TREND_UP,24H,179,0.545637415137038
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,TREND_UP,2H,179,0.5107895404925108
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,TREND_UP,4H,179,0.5210256410256411
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,TREND_UP,8H,179,0.5270913770913771
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,VOLATILITY_EXPANSION,12H,324,0.505868358445678
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,VOLATILITY_EXPANSION,1H,324,0.544917548609402
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,VOLATILITY_EXPANSION,24H,324,0.5703010874857978
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,VOLATILITY_EXPANSION,2H,324,0.5505873520579403
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,VOLATILITY_EXPANSION,4H,319,0.5144615903533182
bollinger_squeeze_pctile_96b,downside_breakdown_occurred,VOLATILITY_EXPANSION,8H,319,0.5151452109511525
bollinger_squeeze_pctile_96b,range_breached,HIGH_VOL,12H,163,0.7054054054054054
bollinger_squeeze_pctile_96b,range_breached,HIGH_VOL,1H,163,0.7183544303797469
bollinger_squeeze_pctile_96b,range_breached,HIGH_VOL,24H,163,0.7761538461538462
bollinger_squeeze_pctile_96b,range_breached,HIGH_VOL,2H,163,0.5392781316348195
bollinger_squeeze_pctile_96b,range_breached,HIGH_VOL,4H,163,0.597985347985348
bollinger_squeeze_pctile_96b,range_breached,HIGH_VOL,8H,163,0.5417832167832168
bollinger_squeeze_pctile_96b,range_breached,LOW_VOL_RANGE,12H,1024,0.7356927710843373
bollinger_squeeze_pctile_96b,range_breached,LOW_VOL_RANGE,1H,1024,0.5654180015882144
bollinger_squeeze_pctile_96b,range_breached,LOW_VOL_RANGE,24H,1024,0.6360368389780154
bollinger_squeeze_pctile_96b,range_breached,LOW_VOL_RANGE,2H,1024,0.52652665317139
bollinger_squeeze_pctile_96b,range_breached,LOW_VOL_RANGE,4H,1016,0.6045221226142279
bollinger_squeeze_pctile_96b,range_breached,LOW_VOL_RANGE,8H,1016,0.7241541353383458
bollinger_squeeze_pctile_96b,range_breached,NORMAL_RANGE,12H,2307,0.6398960435845682
bollinger_squeeze_pctile_96b,range_breached,NORMAL_RANGE,1H,2307,0.5838365366105713
bollinger_squeeze_pctile_96b,range_breached,NORMAL_RANGE,24H,2307,0.6855385634220821
bollinger_squeeze_pctile_96b,range_breached,NORMAL_RANGE,2H,2307,0.6275629077353215
bollinger_squeeze_pctile_96b,range_breached,NORMAL_RANGE,4H,2296,0.6206561446871989
bollinger_squeeze_pctile_96b,range_breached,NORMAL_RANGE,8H,2296,0.6249090155054506
bollinger_squeeze_pctile_96b,range_breached,TREND_DOWN,12H,190,0.74812382739212
bollinger_squeeze_pctile_96b,range_breached,TREND_DOWN,1H,190,0.5374022441346481
bollinger_squeeze_pctile_96b,range_breached,TREND_DOWN,24H,190,0.7132279116465863
bollinger_squeeze_pctile_96b,range_breached,TREND_DOWN,2H,190,0.6277011195001302
bollinger_squeeze_pctile_96b,range_breached,TREND_DOWN,4H,189,0.6236854138088705
bollinger_squeeze_pctile_96b,range_breached,TREND_DOWN,8H,189,0.7039141414141414
bollinger_squeeze_pctile_96b,range_breached,TREND_UP,12H,179,0.542528735632184
bollinger_squeeze_pctile_96b,range_breached,TREND_UP,1H,179,0.6918896321070234
bollinger_squeeze_pctile_96b,range_breached,TREND_UP,24H,179,0.5054399243140965
bollinger_squeeze_pctile_96b,range_breached,TREND_UP,2H,179,0.6317204301075269
bollinger_squeeze_pctile_96b,range_breached,TREND_UP,4H,179,0.5810344827586207
bollinger_squeeze_pctile_96b,range_breached,TREND_UP,8H,179,0.58296783625731
bollinger_squeeze_pctile_96b,range_breached,VOLATILITY_EXPANSION,12H,324,0.6527178602243313
bollinger_squeeze_pctile_96b,range_breached,VOLATILITY_EXPANSION,1H,324,0.8594356261022927
bollinger_squeeze_pctile_96b,range_breached,VOLATILITY_EXPANSION,24H,324,0.682608695652174
bollinger_squeeze_pctile_96b,range_breached,VOLATILITY_EXPANSION,2H,324,0.770392068499324
bollinger_squeeze_pctile_96b,range_breached,VOLATILITY_EXPANSION,4H,319,0.7313102893890675
bollinger_squeeze_pctile_96b,range_breached,VOLATILITY_EXPANSION,8H,319,0.5999114521841795
bollinger_squeeze_pctile_96b,path_inside_70,HIGH_VOL,12H,163,0.7054054054054054
bollinger_squeeze_pctile_96b,path_inside_70,HIGH_VOL,1H,163,0.7183544303797469
bollinger_squeeze_pctile_96b,path_inside_70,HIGH_VOL,24H,163,0.7761538461538462
bollinger_squeeze_pctile_96b,path_inside_70,HIGH_VOL,2H,163,0.5392781316348195
bollinger_squeeze_pctile_96b,path_inside_70,HIGH_VOL,4H,163,0.597985347985348
bollinger_squeeze_pctile_96b,path_inside_70,HIGH_VOL,8H,163,0.5417832167832168
bollinger_squeeze_pctile_96b,path_inside_70,LOW_VOL_RANGE,12H,1024,0.7356927710843374
bollinger_squeeze_pctile_96b,path_inside_70,LOW_VOL_RANGE,1H,1024,0.5654180015882143
bollinger_squeeze_pctile_96b,path_inside_70,LOW_VOL_RANGE,24H,1024,0.6360368389780154
bollinger_squeeze_pctile_96b,path_inside_70,LOW_VOL_RANGE,2H,1024,0.52652665317139
bollinger_squeeze_pctile_96b,path_inside_70,LOW_VOL_RANGE,4H,1016,0.6045221226142279
bollinger_squeeze_pctile_96b,path_inside_70,LOW_VOL_RANGE,8H,1016,0.7241541353383458
bollinger_squeeze_pctile_96b,path_inside_70,NORMAL_RANGE,12H,2307,0.6398960435845682
bollinger_squeeze_pctile_96b,path_inside_70,NORMAL_RANGE,1H,2307,0.5838365366105713
bollinger_squeeze_pctile_96b,path_inside_70,NORMAL_RANGE,24H,2307,0.6855385634220822
bollinger_squeeze_pctile_96b,path_inside_70,NORMAL_RANGE,2H,2307,0.6275629077353215
bollinger_squeeze_pctile_96b,path_inside_70,NORMAL_RANGE,4H,2296,0.6206561446871989
bollinger_squeeze_pctile_96b,path_inside_70,NORMAL_RANGE,8H,2296,0.6249090155054506
bollinger_squeeze_pctile_96b,path_inside_70,TREND_DOWN,12H,190,0.74812382739212
bollinger_squeeze_pctile_96b,path_inside_70,TREND_DOWN,1H,190,0.5374022441346481
bollinger_squeeze_pctile_96b,path_inside_70,TREND_DOWN,24H,190,0.7132279116465864
bollinger_squeeze_pctile_96b,path_inside_70,TREND_DOWN,2H,190,0.6277011195001302
bollinger_squeeze_pctile_96b,path_inside_70,TREND_DOWN,4H,189,0.6236854138088705
bollinger_squeeze_pctile_96b,path_inside_70,TREND_DOWN,8H,189,0.7039141414141414
bollinger_squeeze_pctile_96b,path_inside_70,TREND_UP,12H,179,0.542528735632184
bollinger_squeeze_pctile_96b,path_inside_70,TREND_UP,1H,179,0.6918896321070234
bollinger_squeeze_pctile_96b,path_inside_70,TREND_UP,24H,179,0.5054399243140966
bollinger_squeeze_pctile_96b,path_inside_70,TREND_UP,2H,179,0.6317204301075269
bollinger_squeeze_pctile_96b,path_inside_70,TREND_UP,4H,179,0.5810344827586207
bollinger_squeeze_pctile_96b,path_inside_70,TREND_UP,8H,179,0.58296783625731
bollinger_squeeze_pctile_96b,path_inside_70,VOLATILITY_EXPANSION,12H,324,0.6527178602243313
bollinger_squeeze_pctile_96b,path_inside_70,VOLATILITY_EXPANSION,1H,324,0.8594356261022927
bollinger_squeeze_pctile_96b,path_inside_70,VOLATILITY_EXPANSION,24H,324,0.6826086956521739
bollinger_squeeze_pctile_96b,path_inside_70,VOLATILITY_EXPANSION,2H,324,0.7703920684993241
bollinger_squeeze_pctile_96b,path_inside_70,VOLATILITY_EXPANSION,4H,319,0.7313102893890675
bollinger_squeeze_pctile_96b,path_inside_70,VOLATILITY_EXPANSION,8H,319,0.5999114521841794
bollinger_squeeze_pctile_96b,trend_efficiency_high,HIGH_VOL,12H,163,0.8370803357314149
bollinger_squeeze_pctile_96b,trend_efficiency_high,HIGH_VOL,1H,163,0.6043123543123543
bollinger_squeeze_pctile_96b,trend_efficiency_high,HIGH_VOL,24H,163,0.7136775362318841
bollinger_squeeze_pctile_96b,trend_efficiency_high,HIGH_VOL,2H,163,0.5884632922936617
bollinger_squeeze_pctile_96b,trend_efficiency_high,HIGH_VOL,4H,163,0.5164410058027079
bollinger_squeeze_pctile_96b,trend_efficiency_high,HIGH_VOL,8H,163,0.643640350877193
bollinger_squeeze_pctile_96b,trend_efficiency_high,LOW_VOL_RANGE,12H,1024,0.6019302424653342
bollinger_squeeze_pctile_96b,trend_efficiency_high,LOW_VOL_RANGE,1H,1024,0.5085826561971456
bollinger_squeeze_pctile_96b,trend_efficiency_high,LOW_VOL_RANGE,24H,1024,0.6241138234337309
bollinger_squeeze_pctile_96b,trend_efficiency_high,LOW_VOL_RANGE,2H,1024,0.5052023121387283
bollinger_squeeze_pctile_96b,trend_efficiency_high,LOW_VOL_RANGE,4H,1016,0.5510914245216159
bollinger_squeeze_pctile_96b,trend_efficiency_high,LOW_VOL_RANGE,8H,1016,0.5558082379293181
bollinger_squeeze_pctile_96b,trend_efficiency_high,NORMAL_RANGE,12H,2307,0.5246939508167294
bollinger_squeeze_pctile_96b,trend_efficiency_high,NORMAL_RANGE,1H,2307,0.5227312708731325
bollinger_squeeze_pctile_96b,trend_efficiency_high,NORMAL_RANGE,24H,2307,0.5382716020225733
bollinger_squeeze_pctile_96b,trend_efficiency_high,NORMAL_RANGE,2H,2307,0.5054186970441132
bollinger_squeeze_pctile_96b,trend_efficiency_high,NORMAL_RANGE,4H,2296,0.5045764098017336
bollinger_squeeze_pctile_96b,trend_efficiency_high,NORMAL_RANGE,8H,2296,0.5041700424456436
bollinger_squeeze_pctile_96b,trend_efficiency_high,TREND_DOWN,12H,190,0.5650969529085872
bollinger_squeeze_pctile_96b,trend_efficiency_high,TREND_DOWN,1H,190,0.5250270562770563
bollinger_squeeze_pctile_96b,trend_efficiency_high,TREND_DOWN,24H,190,0.5307539682539683
bollinger_squeeze_pctile_96b,trend_efficiency_high,TREND_DOWN,2H,190,0.5335090361445782
bollinger_squeeze_pctile_96b,trend_efficiency_high,TREND_DOWN,4H,189,0.5884044526901671
bollinger_squeeze_pctile_96b,trend_efficiency_high,TREND_DOWN,8H,189,0.5042517006802721
bollinger_squeeze_pctile_96b,trend_efficiency_high,TREND_UP,12H,179,0.6024610136452242
bollinger_squeeze_pctile_96b,trend_efficiency_high,TREND_UP,1H,179,0.5590749120160885
bollinger_squeeze_pctile_96b,trend_efficiency_high,TREND_UP,24H,179,0.523937360178971
bollinger_squeeze_pctile_96b,trend_efficiency_high,TREND_UP,2H,179,0.5390255439924314
bollinger_squeeze_pctile_96b,trend_efficiency_high,TREND_UP,4H,179,0.5307606263982103
bollinger_squeeze_pctile_96b,trend_efficiency_high,TREND_UP,8H,179,0.6054421768707483
bollinger_squeeze_pctile_96b,trend_efficiency_high,VOLATILITY_EXPANSION,12H,324,0.517887443438914
bollinger_squeeze_pctile_96b,trend_efficiency_high,VOLATILITY_EXPANSION,1H,324,0.5328351449275363
bollinger_squeeze_pctile_96b,trend_efficiency_high,VOLATILITY_EXPANSION,24H,324,0.5240396454075351
bollinger_squeeze_pctile_96b,trend_efficiency_high,VOLATILITY_EXPANSION,2H,324,0.539917695473251
bollinger_squeeze_pctile_96b,trend_efficiency_high,VOLATILITY_EXPANSION,4H,319,0.5674293154761905
bollinger_squeeze_pctile_96b,trend_efficiency_high,VOLATILITY_EXPANSION,8H,319,0.5026954177897575
rv_slope_48b,upside_breakout_occurred,HIGH_VOL,12H,163,0.5542058912845429
rv_slope_48b,upside_breakout_occurred,HIGH_VOL,1H,163,0.5149934810951761
rv_slope_48b,upside_breakout_occurred,HIGH_VOL,24H,163,0.6266788766788767
rv_slope_48b,upside_breakout_occurred,HIGH_VOL,2H,163,0.541400304414003
rv_slope_48b,upside_breakout_occurred,HIGH_VOL,4H,163,0.5224532851115129
rv_slope_48b,upside_breakout_occurred,HIGH_VOL,8H,163,0.5261250377529447
rv_slope_48b,upside_breakout_occurred,LOW_VOL_RANGE,12H,1024,0.5315468684321143
rv_slope_48b,upside_breakout_occurred,LOW_VOL_RANGE,1H,1024,0.5094190066616072
rv_slope_48b,upside_breakout_occurred,LOW_VOL_RANGE,24H,1024,0.541450670737077
rv_slope_48b,upside_breakout_occurred,LOW_VOL_RANGE,2H,1024,0.5064847874515548
rv_slope_48b,upside_breakout_occurred,LOW_VOL_RANGE,4H,1016,0.5098611960238209
rv_slope_48b,upside_breakout_occurred,LOW_VOL_RANGE,8H,1016,0.501951954078333
rv_slope_48b,upside_breakout_occurred,NORMAL_RANGE,12H,2314,0.5344315398016672
rv_slope_48b,upside_breakout_occurred,NORMAL_RANGE,1H,2314,0.5328643747820545
rv_slope_48b,upside_breakout_occurred,NORMAL_RANGE,24H,2314,0.5559944524347648
rv_slope_48b,upside_breakout_occurred,NORMAL_RANGE,2H,2314,0.5360222167408879
rv_slope_48b,upside_breakout_occurred,NORMAL_RANGE,4H,2303,0.5149814309294058
rv_slope_48b,upside_breakout_occurred,NORMAL_RANGE,8H,2303,0.5492226219832639
rv_slope_48b,upside_breakout_occurred,TREND_DOWN,12H,190,0.5784313725490196
rv_slope_48b,upside_breakout_occurred,TREND_DOWN,1H,190,0.6578033297400887
rv_slope_48b,upside_breakout_occurred,TREND_DOWN,24H,190,0.5962566844919786
rv_slope_48b,upside_breakout_occurred,TREND_DOWN,2H,190,0.6382805219012115
rv_slope_48b,upside_breakout_occurred,TREND_DOWN,4H,189,0.6119677790563867
rv_slope_48b,upside_breakout_occurred,TREND_DOWN,8H,189,0.5875337533753375
rv_slope_48b,upside_breakout_occurred,TREND_UP,12H,179,0.5524244732165524
rv_slope_48b,upside_breakout_occurred,TREND_UP,1H,179,0.5969030969030968
rv_slope_48b,upside_breakout_occurred,TREND_UP,24H,179,0.5711788211788211
rv_slope_48b,upside_breakout_occurred,TREND_UP,2H,179,0.5464912280701755
rv_slope_48b,upside_breakout_occurred,TREND_UP,4H,179,0.5458974358974359
rv_slope_48b,upside_breakout_occurred,TREND_UP,8H,179,0.5475641025641025
rv_slope_48b,upside_breakout_occurred,VOLATILITY_EXPANSION,12H,324,0.6138789227485353
rv_slope_48b,upside_breakout_occurred,VOLATILITY_EXPANSION,1H,324,0.5801884624224316
rv_slope_48b,upside_breakout_occurred,VOLATILITY_EXPANSION,24H,324,0.5992250673854447
rv_slope_48b,upside_breakout_occurred,VOLATILITY_EXPANSION,2H,324,0.5223947986274156
rv_slope_48b,upside_breakout_occurred,VOLATILITY_EXPANSION,4H,319,0.5193607305936073
rv_slope_48b,upside_breakout_occurred,VOLATILITY_EXPANSION,8H,319,0.5781950672645739
rv_slope_48b,downside_breakdown_occurred,HIGH_VOL,12H,163,0.6642881413523616
rv_slope_48b,downside_breakdown_occurred,HIGH_VOL,1H,163,0.5653198653198653
rv_slope_48b,downside_breakdown_occurred,HIGH_VOL,24H,163,0.6095820591233435
rv_slope_48b,downside_breakdown_occurred,HIGH_VOL,2H,163,0.6166380789022299
rv_slope_48b,downside_breakdown_occurred,HIGH_VOL,4H,163,0.6376655925528105
rv_slope_48b,downside_breakdown_occurred,HIGH_VOL,8H,163,0.6163430420711974
rv_slope_48b,downside_breakdown_occurred,LOW_VOL_RANGE,12H,1024,0.5317528289786715
rv_slope_48b,downside_breakdown_occurred,LOW_VOL_RANGE,1H,1024,0.525376832014439
rv_slope_48b,downside_breakdown_occurred,LOW_VOL_RANGE,24H,1024,0.5501008653182566
rv_slope_48b,downside_breakdown_occurred,LOW_VOL_RANGE,2H,1024,0.5422993758907071
rv_slope_48b,downside_breakdown_occurred,LOW_VOL_RANGE,4H,1016,0.5627118226297433
